Glober email,Glober,Legal ID,Current Skill,Current Seniority,Client Tag,Client,Project Tag,Project,Starting Date,End Date,Percentage,Current Location,Current TL,All Locations,Current PMs,Current PA,PMs History,Current DDs,Assignment Type,Comments,Project Studio,Glober Studio/BU,Glober Office,DDs History,Business Unit Tag,Business Unit Name,Replacement reason,Organizational Unit Type,Billable,Organizational Unit de SAP,Organizational Unit SAP last,Entry Date,Organizational Unit de SAP,Organizational Unit SAP last,Entry Date
user1@mail,User21,272,Business Analyst,Sr,CLI3,Siemens,CLA057,Control Siemens,6/8/2015,12/31/20,16,AR/CB2,Xavier Perez,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user2@mail,User22,273,UX,Arq,CLI4,Siemens,CLA058,Control Siemens,6/8/2015,12/31/20,31,AR/CB2,Xavier Perez,AR/CB4,Gaston Sosa,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user3@mail,User23,274,Java Developer,Jr. adv,CLI5,Siemens,CLA059,Control Siemens,6/8/2015,12/31/20,50,AR/CB2,Xavier Perez,AR/CB5,Gaston Sosa,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user4@mail,User99,275,Java Developer,Jr. adv,CLI5,Siemens,CLA057,Control Siemens,6/8/2015,12/31/20,46,AR/CB2,Xavier Perez,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user5@mail,User100,276,Web Mobile Developer,SSr,CLI1,Siemens,CLA056,Control Siemens,6/8/2015,12/31/20,6,AR/CB2,Xavier Perez,AR/CB2,Gaston Sosa,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user1@mail,User101,277,SQL Developer,Jr,CLI2,Siemens,CLA057,Control Siemens,6/8/2015,12/31/20,59,AR/CB2,Xavier Perez,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user2@mail,User102,278,Business Analyst,Sr,CLI3,Siemens,CLA058,Control Siemens,6/8/2015,12/31/20,4,AR/CB2,Xavier Perez,AR/CB4,Gaston Sosa,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user3@mail,User103,279,UX,Arq,CLI4,Siemens,CLA059,Control Siemens,6/8/2015,12/31/20,73,AR/CB2,Xavier Perez,AR/CB5,Gaston Sosa,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user3@mail,User168,280,SQL Developer,Jr,CLI2,Siemens,CLA057,Control Siemens,6/8/2015,12/31/20,47,AR/CB2,Xavier Perez,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user4@mail,User169,281,Business Analyst,Sr,CLI3,Siemens,CLA056,Control Siemens,6/8/2015,12/31/20,40,AR/CB2,Xavier Perez,AR/CB2,Gaston Sosa,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user5@mail,User170,282,UX,Arq,CLI4,Siemens,CLA057,Control Siemens,6/8/2015,12/31/20,15,AR/CB2,Xavier Perez,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user1@mail,User171,283,Java Developer,Jr. adv,CLI5,Siemens,CLA058,Control Siemens,6/8/2015,12/31/20,6,AR/CB2,Xavier Perez,AR/CB4,Gaston Sosa,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user2@mail,User172,284,Web Mobile Developer,SSr,CLI1,Siemens,CLA059,Control Siemens,6/8/2015,12/31/20,33,AR/CB2,Xavier Perez,AR/CB5,Gaston Sosa,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user2@mail,User237,285,Business Analyst,Sr,CLI3,Siemens,CLA057,Control Siemens,6/8/2015,12/31/20,48,AR/CB2,Xavier Perez,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user3@mail,User238,286,UX,Arq,CLI4,Siemens,CLA056,Control Siemens,6/8/2015,12/31/20,4,AR/CB2,Xavier Perez,AR/CB2,Gaston Sosa,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user4@mail,User239,287,Java Developer,Jr. adv,CLI5,Siemens,CLA057,Control Siemens,6/8/2015,12/31/20,20,AR/CB2,Xavier Perez,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user5@mail,User240,288,SQL Developer,Jr,CLI2,Siemens,CLA058,Control Siemens,6/8/2015,12/31/20,25,AR/CB2,Xavier Perez,AR/CB4,Gaston Sosa,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user1@mail,User241,289,Business Analyst,Sr,CLI3,Siemens,CLA059,Control Siemens,6/8/2015,12/31/20,1,AR/CB2,Xavier Perez,AR/CB5,Gaston Sosa,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user1@mail,User306,290,Java Developer,Jr. adv,CLI5,Siemens,CLA057,Control Siemens,6/8/2015,12/31/20,49,AR/CB2,Xavier Perez,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user2@mail,User307,291,Web Mobile Developer,SSr,CLI1,Siemens,CLA056,Control Siemens,6/8/2015,12/31/20,67,AR/CB2,Xavier Perez,AR/CB2,Gaston Sosa,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user3@mail,User308,292,SQL Developer,Jr,CLI2,Siemens,CLA057,Control Siemens,6/8/2015,12/31/20,54,AR/CB2,Xavier Perez,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user4@mail,User309,293,Business Analyst,Sr,CLI3,Siemens,CLA058,Control Siemens,6/8/2015,12/31/20,69,AR/CB2,Xavier Perez,AR/CB4,Gaston Sosa,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user5@mail,User310,294,UX,Arq,CLI4,Siemens,CLA059,Control Siemens,6/8/2015,12/31/20,46,AR/CB2,Xavier Perez,AR/CB5,Gaston Sosa,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user5@mail,User375,295,SQL Developer,Jr,CLI2,Siemens,CLA057,Control Siemens,6/8/2015,12/31/20,50,AR/CB2,Xavier Perez,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user1@mail,User376,296,Business Analyst,Sr,CLI3,Siemens,CLA056,Control Siemens,6/8/2015,12/31/20,31,AR/CB2,Xavier Perez,AR/CB2,Gaston Sosa,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user2@mail,User377,297,UX,Arq,CLI4,Siemens,CLA057,Control Siemens,6/8/2015,12/31/20,11,AR/CB2,Xavier Perez,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user3@mail,User378,298,Java Developer,Jr. adv,CLI5,Siemens,CLA058,Control Siemens,6/8/2015,12/31/20,17,AR/CB2,Xavier Perez,AR/CB4,Gaston Sosa,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user4@mail,User379,299,Web Mobile Developer,SSr,CLI1,Siemens,CLA059,Control Siemens,6/8/2015,12/31/20,38,AR/CB2,Xavier Perez,AR/CB5,Gaston Sosa,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user4@mail,User444,300,Business Analyst,Sr,CLI3,Siemens,CLA057,Control Siemens,6/8/2015,12/31/20,51,AR/CB2,Xavier Perez,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user5@mail,User445,301,UX,Arq,CLI4,Siemens,CLA056,Control Siemens,6/8/2015,12/31/20,47,AR/CB2,Xavier Perez,AR/CB2,Gaston Sosa,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user1@mail,User446,302,Java Developer,Jr. adv,CLI5,Siemens,CLA057,Control Siemens,6/8/2015,12/31/20,62,AR/CB2,Xavier Perez,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user2@mail,User447,303,SQL Developer,Jr,CLI2,Siemens,CLA058,Control Siemens,6/8/2015,12/31/20,25,AR/CB2,Xavier Perez,AR/CB4,Gaston Sosa,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user3@mail,User448,304,Business Analyst,Sr,CLI3,Siemens,CLA059,Control Siemens,6/8/2015,12/31/20,10,AR/CB2,Xavier Perez,AR/CB5,Gaston Sosa,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user2@mail,User7,305,Business Analyst,Sr,CLI3,Siemens,CLA057,Online PLC,6/8/2015,12/31/20,45,AR/CB2,Jorge Pereyra,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user4@mail,User104,306,Java Developer,Jr. adv,CLI5,Siemens,CLA057,Online PLC,6/8/2015,12/31/20,45,AR/CB2,Jorge Pereyra,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user3@mail,User173,307,SQL Developer,Jr,CLI2,Siemens,CLA057,Online PLC,6/8/2015,12/31/20,45,AR/CB2,Jorge Pereyra,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user2@mail,User242,308,UX,Arq,CLI4,Siemens,CLA057,Online PLC,6/8/2015,12/31/20,45,AR/CB2,Jorge Pereyra,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user1@mail,User311,309,Java Developer,Jr. adv,CLI5,Siemens,CLA057,Online PLC,6/8/2015,12/31/20,45,AR/CB2,Jorge Pereyra,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user5@mail,User380,310,SQL Developer,Jr,CLI2,Siemens,CLA057,Online PLC,6/8/2015,12/31/20,45,AR/CB2,Jorge Pereyra,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user4@mail,User449,311,UX,Arq,CLI4,Siemens,CLA057,Online PLC,6/8/2015,12/31/20,45,AR/CB2,Jorge Pereyra,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user3@mail,User3,312,Business Analyst,Sr,CLI3,Siemens,CLA057,PLC Net,6/8/2015,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user1@mail,User16,313,Business Analyst,Sr,CLI3,Siemens,CLA057,PLC Net,6/8/2015,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user5@mail,User105,314,SQL Developer,Jr,CLI2,Siemens,CLA057,PLC Net,6/8/2015,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user1@mail,User106,315,Business Analyst,Sr,CLI3,Siemens,CLA057,PLC Net,6/8/2015,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user4@mail,User174,316,Business Analyst,Sr,CLI3,Siemens,CLA057,PLC Net,6/8/2015,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user5@mail,User175,317,UX,Arq,CLI4,Siemens,CLA057,PLC Net,6/8/2015,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user3@mail,User243,318,Java Developer,Jr. adv,CLI5,Siemens,CLA057,PLC Net,6/8/2015,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user4@mail,User244,319,Web Mobile Developer,SSr,CLI1,Siemens,CLA057,PLC Net,6/8/2015,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user2@mail,User312,320,SQL Developer,Jr,CLI2,Siemens,CLA057,PLC Net,6/8/2015,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user3@mail,User313,321,Business Analyst,Sr,CLI3,Siemens,CLA057,PLC Net,6/8/2015,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user1@mail,User381,322,Business Analyst,Sr,CLI3,Siemens,CLA057,PLC Net,6/8/2015,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user2@mail,User382,323,UX,Arq,CLI4,Siemens,CLA057,PLC Net,6/8/2015,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user5@mail,User450,324,Java Developer,Jr. adv,CLI5,Siemens,CLA057,PLC Net,6/8/2015,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user1@mail,User451,325,Web Mobile Developer,SSr,CLI1,Siemens,CLA057,PLC Net,6/8/2015,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user3@mail,User53,326,UX,Arq,CLI4,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,88,USA/CB2,Juan Garay,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user4@mail,User54,327,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,65,USA/CB2,Juan Garay,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user5@mail,User55,328,Web Mobile Developer,SSr,CLI1,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,10,USA/CB2,Juan Garay,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user1@mail,User56,329,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,67,USA/CB2,Juan Garay,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user2@mail,User107,330,UX,Arq,CLI4,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,63,USA/CB2,Juan Garay,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user3@mail,User108,331,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,16,USA/CB2,Juan Garay,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user4@mail,User109,332,Web Mobile Developer,SSr,CLI1,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,32,USA/CB2,Juan Garay,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user5@mail,User110,333,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,47,USA/CB2,Juan Garay,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user1@mail,User176,334,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,44,USA/CB2,Juan Garay,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user2@mail,User177,335,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,68,USA/CB2,Juan Garay,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user3@mail,User178,336,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,17,USA/CB2,Juan Garay,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user4@mail,User179,337,UX,Arq,CLI4,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,43,USA/CB2,Juan Garay,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user5@mail,User245,338,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,98,USA/CB2,Juan Garay,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user1@mail,User246,339,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,34,USA/CB2,Juan Garay,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
